""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000022091"	765.649856308242	0.593055295866582	0.48845270935489	1.21415089835379	0.224690106703784	0.47425214169977
"ENSMUSG00000047907"	14.8320332345594	-0.015415127092575	0.900316583260409	-0.0171218962076102	0.986339370824355	0.995594999804464
"ENSMUSG00000021217"	102.212763059097	-0.366729330815999	0.548874648351356	-0.668147694409892	0.504039319695774	0.723960688275779
"ENSMUSG00000046982"	157.574876960406	0.850556857342718	0.442615130285677	1.92166240858902	0.0546482502436051	0.213627348462372
"ENSMUSG00000057265"	17.5998384035716	-2.05871114310765	1.2255964741418	-1.67976261889071	0.09300351088373	0.290768293579987
"ENSMUSG00000042570"	2171.11599920542	0.30448774272642	0.213084514900294	1.4289529338577	0.153017761626233	0.382775465274874
"ENSMUSG00000032727"	434.329538101393	-0.521021616692747	0.407236169704065	-1.27940899029516	0.200753069612755	0.445146852642842
"ENSMUSG00000021662"	1018.68015748132	0.40014714338976	0.391410848091365	1.02232001320606	0.30662946406454	0.559498744512546
"ENSMUSG00000013736"	1190.19581808122	-0.824011199765005	0.396735605830056	-2.07697818813362	0.0378035724115216	0.172499125136169
"ENSMUSG00000036885"	651.298981368111	0.546793099691056	0.34304656465955	1.59393259114462	0.110951133788446	0.319074243235616
"ENSMUSG00000042292"	3484.17100876683	0.879687370963294	0.36115711053186	2.43574706217972	0.0148610721231557	0.0985998547033156
"ENSMUSG00000009569"	814.826761433935	0.469123604356946	0.257297608257003	1.82327230919442	0.0682621580902346	0.244188026917207
"ENSMUSG00000028063"	3501.03305538237	0.997518605009642	0.281092962985899	3.54871425600108	0.000387116917550457	0.0114073418118029
"ENSMUSG00000029093"	132.410110039488	0.216815320355982	0.41580775108109	0.521431646697946	0.602066110454908	0.790928423521854
"ENSMUSG00000056144"	33.9093156691059	-2.14061869167195	0.724392753209412	-2.9550526039748	0.00312615743256141	0.0376857651234244
"ENSMUSG00000090215"	30.4563355608915	-0.189152881772584	0.591494689753206	-0.319787962680621	0.749129073238902	0.877883849197074
"ENSMUSG00000057735"	2.13649278719302	1.20780287144399	1.61396198346821	0.748346543360689	0.454251157391937	0.683821814738967
"ENSMUSG00000024127"	891.917455067536	-0.36995200989296	0.266701199069593	-1.38714040725563	0.165398952738306	0.399147582525985
"ENSMUSG00000021803"	157.534746273183	-0.155546773081203	0.669619320351308	-0.232291345774786	0.81631173369828	0.914188151189666
"ENSMUSG00000034918"	12.8848959701505	2.90530128580421	0.986544550142424	2.94492659797754	0.00323031288063375	0.0385160511904096
"ENSMUSG00000028952"	523.599227138776	0.150379390237633	0.271270170814634	0.554352842356526	0.579337392872523	0.775531391036493
"ENSMUSG00000020908"	78.6536411063929	-4.1877351164996	0.847465434835735	-4.94148191107206	7.75310106607427e-07	9.10367943498889e-05
"ENSMUSG00000074219"	12.8211856034335	-0.680950266826247	0.926261141159856	-0.7351601363451	0.462241973593003	0.690161961609081
"ENSMUSG00000074228"	13.3311006434885	-3.4395705664908	1.47710830289301	-2.32858386873474	0.0198811214554918	0.116766499219317
"ENSMUSG00000061455"	276.940363873436	-0.43262061236675	0.474235274772431	-0.912248909730196	0.361637702347905	0.610477946530174
