ensg	ivd ESCs (cardio)	ivd cardiomyocytes	ivd ESCs (mneu)	ivd motor neurons	ivd ESCs (ra)	ivd retinoic acid
ENSMUSG00000032342	568.0	178.0	538.0	209.0	373.0	316.0
ENSMUSG00000022297	97.0	52.0	270.5	31.0	179.0	601.0
ENSMUSG00000078881	41.0	190.0	464.5	210.0	65.0	91.5
ENSMUSG00000022516	1232.0	1463.0	1769.0	1034.5	1237.5	640.0
ENSMUSG00000091537	2446.0	2501.0	7237.5	8118.5	1913.5	2446.0
ENSMUSG00000032575	1201.0	451.0	4756.5	3107.0	3292.0	4179.5
ENSMUSG00000020964	1171.0	1940.0	759.0	2176.0	1625.0	3352.5
ENSMUSG00000024491	3109.0	1772.0	2397.0	1478.0	3709.0	2270.0
ENSMUSG00000031533	1114.0	546.0	1591.0	508.5	891.5	267.5
ENSMUSG00000017781	1803.0	1118.0	1557.0	4417.0	1687.5	2663.5
ENSMUSG00000074637	10371.0	24.0	3557.5	3226.5	12235.0	874.0
ENSMUSG00000020841	475.0	4810.0	531.0	1200.0	455.5	3408.0
ENSMUSG00000034748	672.0	228.0	600.0	581.5	599.0	448.0
ENSMUSG00000027708	382.0	762.0	1109.5	1074.0	623.0	689.0
ENSMUSG00000034484	5381.0	2373.0	2620.5	1351.0	3233.5	5460.0
ENSMUSG00000031823	297.0	396.0	550.0	605.5	708.0	775.0
ENSMUSG00000006930	3102.0	30.0	493.0	716.0	1766.0	509.5
ENSMUSG00000038497	192.0	435.0	231.0	509.5	238.5	449.5
ENSMUSG00000031021	145.0	378.0	309.0	1320.5	178.0	520.5
ENSMUSG00000040653	34.0	3281.0	74.0	1104.5	28.0	18.5
ENSMUSG00000038393	5116.0	29520.0	2059.0	939.0	8704.0	3920.5
ENSMUSG00000029020	672.0	2168.0	1081.5	2125.5	993.5	1427.5
ENSMUSG00000040728	328.0	105.0	1244.0	4.5	678.0	277.5
ENSMUSG00000030216	4132.0	3967.0	4741.0	3182.5	5225.0	4607.0
ENSMUSG00000042772	8097.0	2321.0	3817.0	3208.5	10134.0	5862.5
ENSMUSG00000031970	36.0	70.0	41.5	779.5	35.0	29.0
ENSMUSG00000027710	1525.0	889.0	967.5	1244.5	1071.5	960.0
ENSMUSG00000048644	34.0	299.0	300.5	2987.0	60.0	244.0
ENSMUSG00000033916	3405.0	2015.0	2417.5	1695.5	2252.5	1317.5
ENSMUSG00000073460	480.0	18.0	437.0	31.0	483.5	84.5
ENSMUSG00000099481	1030.0	506.0	760.0	494.5	763.5	355.0
ENSMUSG00000036980	2338.0	1845.0	2087.0	1534.0	1818.5	1098.5
ENSMUSG00000039033	364.0	161.0	392.0	123.0	404.0	174.5
ENSMUSG00000032228	1541.0	4325.0	3180.0	5513.5	1249.0	3358.5
ENSMUSG00000015094	453.0	41.0	569.0	4094.5	431.5	499.5
ENSMUSG00000040093	1043.0	3175.0	604.5	214.5	253.5	295.5
ENSMUSG00000024493	13572.0	2352.0	6105.5	2680.0	6761.0	4300.5
ENSMUSG00000052516	15.0	990.0	286.5	1972.0	27.0	1222.0
ENSMUSG00000025139	1562.0	1722.0	1282.5	2876.5	2845.0	3114.5
ENSMUSG00000069020	625.0	400.0	1768.0	1176.5	996.0	485.5
ENSMUSG00000072082	8717.0	4387.0	4735.5	758.5	6344.0	4004.0
ENSMUSG00000038587	19656.0	7724.0	8795.0	4466.5	19656.0	29520.0
ENSMUSG00000037266	2742.0	2043.0	905.5	3899.0	2009.5	4622.0
ENSMUSG00000022306	100.0	556.0	129.0	582.5	67.5	265.5
ENSMUSG00000020788	1473.0	342.0	79.5	49.0	960.0	27.0
ENSMUSG00000036686	593.0	485.0	311.5	236.0	657.0	788.5
ENSMUSG00000022337	2483.0	1702.0	1997.5	1821.5	1602.5	1210.5
ENSMUSG00000018882	2399.0	1974.0	3709.5	1027.0	2633.5	943.5
ENSMUSG00000050966	6823.0	1008.0	19501.5	1227.0	6621.0	5909.0
ENSMUSG00000004895	1559.0	1526.0	2622.0	1948.0	2671.5	1478.0
ENSMUSG00000024019	1824.0	1881.0	1697.5	2212.5	1674.0	1884.5
ENSMUSG00000058503	342.0	209.0	1040.0	850.0	655.0	316.0
ENSMUSG00000026628	179.0	145.0	106.0	41.5	257.5	3687.0
ENSMUSG00000027342	9012.0	1895.0	19995.0	6094.5	11165.0	5107.0
ENSMUSG00000040459	1627.0	192.0	1615.0	1872.0	2386.0	1817.0
ENSMUSG00000048701	2007.0	5861.0	1363.5	1299.0	1958.0	2222.0
ENSMUSG00000034813	54.0	586.0	241.0	2033.0	34.5	773.5
ENSMUSG00000033096	453.0	424.0	290.5	659.5	422.5	557.5
ENSMUSG00000034653	1196.0	627.0	740.5	829.5	830.5	837.0
ENSMUSG00000027679	1039.0	611.0	1864.5	723.5	1149.5	711.5
ENSMUSG00000036983	319.0	180.0	551.0	183.5	276.0	136.5
ENSMUSG00000070000	819.0	41.0	174.5	358.0	412.0	73.5
ENSMUSG00000025504	261.0	100.0	117.0	13.5	397.5	1267.0
ENSMUSG00000036743	450.0	16.0	198.5	2.5	231.5	60.5
ENSMUSG00000026398	1855.0	38.0	70.0	5.5	2827.0	34.0
ENSMUSG00000022338	1186.0	947.0	2506.0	3364.5	1362.5	1546.0
ENSMUSG00000016624	58.0	14.0	322.5	3373.0	90.0	43.0
ENSMUSG00000059921	35.0	12578.0	168.5	770.5	38.5	687.0
ENSMUSG00000090137	5115.0	3008.0	15518.5	17783.0	7723.0	6416.5
ENSMUSG00000042210	400.0	277.0	1305.5	156.5	389.0	164.5
ENSMUSG00000103227	223.0	125.0	461.0	245.0	259.5	221.5
ENSMUSG00000027014	1851.0	1027.0	1561.5	705.5	2224.0	1478.5
ENSMUSG00000049957	350.0	255.0	588.0	294.5	484.0	384.5
ENSMUSG00000036036	7273.0	1001.0	1092.5	3199.5	7002.0	1719.5
ENSMUSG00000024276	541.0	1126.0	484.0	2206.5	315.5	519.0
ENSMUSG00000024487	1053.0	1151.0	1934.0	1345.0	1542.5	1585.5
ENSMUSG00000035868	287.0	486.0	175.5	638.0	192.0	303.0
ENSMUSG00000049493	255.0	44.0	154.5	25.5	456.5	108.0
ENSMUSG00000040767	634.0	221.0	1260.5	375.0	843.5	329.0
ENSMUSG00000018171	1165.0	847.0	2645.0	1681.5	1188.0	3059.0
ENSMUSG00000050751	56.0	53.0	106.0	558.5	37.0	17.5
ENSMUSG00000040697	294.0	591.0	204.0	385.5	304.0	574.0
ENSMUSG00000020781	1058.0	271.0	739.5	309.0	766.0	545.5
ENSMUSG00000001052	1044.0	2830.0	1327.0	1450.5	1667.5	3310.0
ENSMUSG00000040640	161.0	121.0	170.0	1028.0	285.0	85.5
ENSMUSG00000020361	18829.0	5702.0	14370.0	9876.5	26467.0	26467.0
ENSMUSG00000055053	418.0	2589.0	152.5	276.5	362.0	551.5
ENSMUSG00000038916	188.0	50.0	617.5	3651.0	445.5	113.5
ENSMUSG00000028587	2863.0	127.0	1479.0	78.5	1844.0	702.0
ENSMUSG00000078502	999.0	347.0	2640.0	283.5	1725.0	538.0
ENSMUSG00000060257	1.0	0.0	17.0	1976.5	3.0	1.5
ENSMUSG00000041346	447.0	216.0	720.5	266.5	1085.0	467.0
ENSMUSG00000030722	5045.0	99.0	358.5	294.0	3585.5	224.0
ENSMUSG00000078877	445.0	261.0	481.5	131.5	351.5	276.5
ENSMUSG00000039428	749.0	1325.0	538.5	285.0	744.0	889.0
ENSMUSG00000048416	372.0	253.0	524.0	240.0	363.0	295.5
ENSMUSG00000046417	114.0	1055.0	146.0	437.5	29.0	111.5
ENSMUSG00000011831	2056.0	1833.0	802.0	655.0	1499.0	1596.5
ENSMUSG00000034382	68.0	126.0	99.5	4.0	170.5	435.5
ENSMUSG00000038533	3101.0	1917.0	1731.5	1187.0	2702.0	1250.5
ENSMUSG00000020048	11986.0	29572.0	13246.0	12501.5	26451.0	69848.0
ENSMUSG00000038141	1061.0	1070.0	525.0	1027.5	375.0	1588.0
ENSMUSG00000031137	426.0	723.0	763.5	1666.0	277.5	463.5
ENSMUSG00000018412	2936.0	2668.0	2643.0	2582.5	3605.5	4354.0
ENSMUSG00000022124	1350.0	1467.0	682.0	903.0	1517.5	1099.5
ENSMUSG00000029430	19636.0	10234.0	20601.0	14973.0	18771.0	12970.0
ENSMUSG00000034566	3972.0	3867.0	6503.0	6853.5	2800.5	1863.0
ENSMUSG00000033253	1559.0	828.0	793.5	582.5	1215.0	1282.5
ENSMUSG00000020372	69791.0	49321.0	69791.0	41905.0	69791.0	31190.0
ENSMUSG00000085139	49.0	6.0	134.0	1401.0	9.5	63.0
ENSMUSG00000042684	772.0	155.0	173.5	396.5	300.5	298.5
ENSMUSG00000060475	4536.0	1383.0	4969.5	3909.5	6305.0	3153.0
ENSMUSG00000038866	650.0	695.0	342.0	259.5	474.0	552.5
ENSMUSG00000046808	473.0	282.0	272.5	89.5	395.0	578.0
ENSMUSG00000089739	14.0	2.0	2794.5	1668.0	474.0	1248.5
ENSMUSG00000032468	1808.0	616.0	1355.0	1698.5	1540.0	759.5
ENSMUSG00000068523	1216.0	3870.0	6619.5	5688.5	1811.0	2573.0
ENSMUSG00000020946	1179.0	2004.0	2591.5	3127.5	1601.0	2614.0
ENSMUSG00000017723	197.0	37.0	55.0	4.0	563.0	89.0
ENSMUSG00000031284	313.0	260.0	544.5	3635.5	217.5	573.5
ENSMUSG00000026219	35551.0	29617.0	9374.0	9339.5	29617.0	26474.0
ENSMUSG00000051351	59.0	218.0	79.5	750.5	204.0	319.5
ENSMUSG00000004032	76.0	845.0	541.0	1391.5	125.0	339.0
ENSMUSG00000050708	810.0	65.0	235.0	188.0	739.5	450.0
ENSMUSG00000053398	8801.0	1469.0	7390.0	6143.5	3537.0	3921.5
ENSMUSG00000035212	1542.0	1061.0	769.5	826.0	1093.5	996.5
ENSMUSG00000034109	336.0	2173.0	240.5	830.5	390.5	1101.0
ENSMUSG00000040859	951.0	1108.0	603.5	1312.0	995.0	1145.5
ENSMUSG00000028842	374.0	410.0	236.0	363.5	524.5	512.0
ENSMUSG00000024837	1338.0	27.0	1047.0	7.0	302.0	52.0
ENSMUSG00000097375	277.0	334.0	310.0	319.0	551.5	347.0
ENSMUSG00000025722	1153.0	594.0	1520.5	749.5	1400.0	639.0
ENSMUSG00000029363	5590.0	1352.0	3938.0	1059.0	4992.5	1828.0
ENSMUSG00000027381	364.0	1777.0	577.0	657.0	683.5	799.0
ENSMUSG00000021930	228.0	200.0	708.0	487.0	284.5	378.5
ENSMUSG00000027189	2024.0	5253.0	2615.0	5417.5	3071.0	5364.0
ENSMUSG00000059791	316.0	775.0	354.5	134.5	210.0	182.5
ENSMUSG00000015697	3904.0	2264.0	2329.5	2290.5	3541.5	2047.5
ENSMUSG00000050332	497.0	1504.0	448.0	1072.5	612.5	602.0
ENSMUSG00000034462	916.0	468.0	284.5	381.5	563.5	912.0
ENSMUSG00000030671	643.0	781.0	1062.5	1039.5	415.5	576.0
ENSMUSG00000020122	152.0	205.0	236.5	50.5	129.5	1564.5
ENSMUSG00000029655	1890.0	2702.0	2717.0	2024.0	1662.0	1381.5
ENSMUSG00000054728	39.0	51.0	194.5	1680.0	64.0	56.0
ENSMUSG00000040681	9358.0	11371.0	13464.5	9391.0	12990.0	13967.0
ENSMUSG00000010047	527.0	931.0	1569.5	1457.0	683.0	1235.5
ENSMUSG00000034312	647.0	2476.0	779.0	1091.0	617.5	2591.5
ENSMUSG00000040158	107.0	1436.0	488.5	1255.5	255.5	5035.0
ENSMUSG00000030872	7207.0	8717.0	3884.5	2209.0	5213.5	7316.5
ENSMUSG00000030965	619.0	1171.0	753.0	628.0	455.0	557.0
ENSMUSG00000036890	825.0	855.0	1399.0	809.5	819.5	607.5
ENSMUSG00000002147	1632.0	1761.0	959.0	26.0	684.5	384.5
ENSMUSG00000032463	449.0	95.0	383.5	507.5	559.5	351.5
ENSMUSG00000027865	235.0	226.0	255.5	658.0	287.0	411.0
ENSMUSG00000073434	868.0	577.0	438.5	271.5	302.5	551.0
ENSMUSG00000060904	1598.0	2617.0	2465.5	1970.0	2002.5	2367.5
ENSMUSG00000025478	82.0	13.0	141.0	8114.5	86.0	82.0
ENSMUSG00000040365	1560.0	1374.0	1102.0	1074.0	2016.5	1566.0
ENSMUSG00000016181	821.0	377.0	898.0	495.0	903.0	406.0
ENSMUSG00000034101	5061.0	19699.0	4839.5	3432.0	6761.5	12428.0
ENSMUSG00000020902	2227.0	26.0	703.0	12810.5	946.0	226.0
ENSMUSG00000037503	2501.0	6125.0	2046.0	7961.0	3391.0	5603.0
ENSMUSG00000036817	4832.0	2069.0	711.5	931.0	4203.0	1862.5
ENSMUSG00000034595	1111.0	1848.0	647.0	1028.5	1090.5	1857.5
ENSMUSG00000029518	2712.0	1032.0	2368.0	1889.0	3339.5	2240.0
ENSMUSG00000028790	4340.0	5233.0	6173.0	9079.5	5012.0	6257.0
ENSMUSG00000040463	21553.0	7334.0	16710.0	3524.0	19630.0	14893.0
ENSMUSG00000027009	431.0	873.0	315.5	430.0	423.5	416.0
ENSMUSG00000102591	176.0	75.0	180.0	211.5	304.5	157.0
ENSMUSG00000090083	725.0	541.0	706.0	895.5	1151.5	730.5
ENSMUSG00000020897	1770.0	1867.0	1423.5	432.0	1400.5	897.0
ENSMUSG00000020903	451.0	525.0	473.5	533.5	451.5	317.5
ENSMUSG00000028868	5044.0	4147.0	2788.5	417.0	4944.0	3387.0
ENSMUSG00000025161	601.0	8701.0	3069.5	41.0	2167.5	2264.0
ENSMUSG00000001054	2407.0	216.0	596.0	719.5	2137.0	692.5
ENSMUSG00000028945	1611.0	1837.0	2054.0	1968.0	1570.0	1393.5
ENSMUSG00000026341	8797.0	8797.0	7358.0	8286.5	9046.5	9538.0
ENSMUSG00000042770	869.0	1478.0	201.0	80.0	430.0	408.0
ENSMUSG00000074527	442.0	330.0	1400.5	230.0	780.5	245.5
ENSMUSG00000051695	7408.0	7193.0	7946.5	5911.0	11667.0	6814.0
ENSMUSG00000041629	875.0	814.0	2011.0	1514.5	1415.0	1101.5
ENSMUSG00000009563	835.0	553.0	1033.0	714.0	739.5	846.5
ENSMUSG00000045515	6.0	3.0	17.0	4334.0	19.0	32.5
ENSMUSG00000001056	4629.0	572.0	10427.0	2489.5	5866.5	2130.0
ENSMUSG00000018921	4294.0	1325.0	3919.5	1602.5	4413.0	2330.5
ENSMUSG00000049866	80.0	1582.0	1744.0	1858.5	203.5	4567.5
ENSMUSG00000020869	6926.0	3625.0	6523.0	5059.0	10136.0	10705.0
ENSMUSG00000025402	378.0	951.0	110.0	14.5	629.0	648.0
ENSMUSG00000061474	352.0	675.0	1834.0	909.5	391.0	341.0
ENSMUSG00000026468	1.0	0.0	9.0	2530.0	1.0	4.5
ENSMUSG00000072966	901.0	1318.0	294.0	911.5	669.0	217.5
ENSMUSG00000031672	5349.0	10047.0	7877.5	7682.5	4824.0	6542.5
ENSMUSG00000044037	948.0	132.0	140.0	8.5	219.0	442.0
ENSMUSG00000022721	1338.0	506.0	1688.0	929.0	1315.0	1300.0
ENSMUSG00000018340	2292.0	7281.0	1093.5	308.5	2282.0	5616.0
ENSMUSG00000029634	499.0	604.0	316.5	137.0	1347.5	964.0
ENSMUSG00000002486	308.0	161.0	158.5	235.0	498.0	333.5
ENSMUSG00000005378	2158.0	273.0	2365.0	786.0	1521.0	707.0
ENSMUSG00000024217	2677.0	1080.0	4485.0	2986.5	1881.5	1385.5
ENSMUSG00000017478	2887.0	1465.0	2778.5	1745.0	3816.0	3167.5
ENSMUSG00000028692	8211.0	11678.0	13646.5	21607.5	5348.0	10468.5
ENSMUSG00000018661	757.0	379.0	791.5	915.5	1102.0	878.0
ENSMUSG00000006205	439.0	1356.0	42.5	10.0	894.0	1440.0
ENSMUSG00000025555	182.0	6938.0	705.5	1209.5	328.0	4454.0
ENSMUSG00000036285	668.0	155.0	2716.5	684.0	2385.0	753.0
ENSMUSG00000010054	349.0	383.0	1174.5	1398.5	780.0	478.0
ENSMUSG00000056055	106.0	61.0	756.5	151.5	98.5	53.5
ENSMUSG00000017421	6695.0	3879.0	17324.0	11985.0	10963.0	6733.5
ENSMUSG00000020495	1189.0	715.0	1018.0	530.0	1788.5	949.5
ENSMUSG00000023048	974.0	433.0	219.0	987.5	1344.5	926.0
ENSMUSG00000032786	1033.0	951.0	498.0	386.0	635.5	852.5
ENSMUSG00000020400	1607.0	871.0	591.5	222.5	2058.0	992.0
ENSMUSG00000020330	5129.0	4008.0	3556.5	763.5	4658.5	2838.5
ENSMUSG00000009207	883.0	866.0	863.5	1256.0	1146.5	929.0
ENSMUSG00000032897	1118.0	374.0	3258.5	2553.0	2594.0	1397.0
ENSMUSG00000029381	501.0	2663.0	1997.0	390.0	1344.5	7452.0
ENSMUSG00000032802	1834.0	34.0	1545.5	486.5	725.0	577.5
ENSMUSG00000063052	2786.0	1852.0	3200.5	1873.0	2315.5	1783.0
ENSMUSG00000032553	851.0	1233.0	1251.5	1039.0	1281.5	3148.0
ENSMUSG00000053093	4.0	25007.0	30.5	10.0	12.5	668.0
ENSMUSG00000005886	1083.0	2925.0	639.5	1591.0	733.5	2214.5
ENSMUSG00000025260	1517.0	1613.0	2986.0	2290.0	1079.5	717.0
ENSMUSG00000009418	428.0	1846.0	975.5	3325.5	1412.5	1639.0
ENSMUSG00000060314	488.0	98.0	410.5	677.0	316.0	178.5
ENSMUSG00000010067	207.0	1059.0	381.0	276.0	833.5	1324.5
ENSMUSG00000026554	3375.0	6346.0	2105.0	2477.0	2347.5	2149.0
ENSMUSG00000068154	5.0	0.0	420.5	405.0	18.5	6.0
ENSMUSG00000008348	8425.0	16983.0	9063.0	11126.0	16983.0	26421.0
ENSMUSG00000004929	3541.0	888.0	4474.0	990.5	4511.0	2207.5
ENSMUSG00000090213	1025.0	732.0	1443.5	463.5	732.0	1197.0
ENSMUSG00000074916	33.0	451.0	64.0	50.0	31.0	451.0
ENSMUSG00000063179	390.0	317.0	746.0	287.0	495.5	325.0
ENSMUSG00000020256	287.0	892.0	87.5	577.0	133.0	58.0
ENSMUSG00000038644	4168.0	1173.0	3435.5	379.5	3575.5	1611.5
ENSMUSG00000022781	2685.0	4211.0	2226.0	2574.0	3066.0	4132.5
ENSMUSG00000018923	277.0	87.0	1134.5	445.5	415.0	220.5
ENSMUSG00000032902	2117.0	4340.0	3252.0	541.0	3611.0	9159.0
ENSMUSG00000041966	1215.0	599.0	992.0	535.0	782.5	529.0
ENSMUSG00000026749	755.0	889.0	309.0	302.0	477.5	1114.0
ENSMUSG00000035929	115.0	97.0	318.5	309.0	215.0	392.0
ENSMUSG00000023951	1896.0	4514.0	508.5	675.0	732.0	3518.5
ENSMUSG00000029642	2811.0	2319.0	7023.5	2760.5	2446.0	2144.0
ENSMUSG00000035637	1483.0	2180.0	637.0	114.5	1346.0	698.0
ENSMUSG00000032221	188.0	71.0	577.5	157.0	260.0	148.5
ENSMUSG00000028360	8.0	30.0	26.5	899.0	4.5	15.5
ENSMUSG00000026819	456.0	250.0	288.0	1501.5	500.0	686.0
ENSMUSG00000040945	14514.0	3137.0	8726.5	5123.0	12987.0	5390.0
ENSMUSG00000020790	2002.0	2221.0	1753.0	1893.0	2624.0	4375.0
ENSMUSG00000020444	2042.0	485.0	2645.0	1158.0	1666.0	1055.0
ENSMUSG00000031297	4716.0	73.0	4253.0	62.0	6079.5	192.0
ENSMUSG00000006728	16336.0	12528.0	16963.0	20667.5	8413.0	11041.5
ENSMUSG00000022272	4058.0	1392.0	5728.0	836.0	7308.5	8114.5
ENSMUSG00000022475	65.0	1844.0	127.0	555.5	79.0	1295.0
ENSMUSG00000029598	2086.0	1877.0	877.0	509.0	1272.5	1350.0
ENSMUSG00000062867	14489.0	12235.0	9546.5	3267.0	13946.0	7712.0
ENSMUSG00000020720	4544.0	2318.0	5677.0	4133.0	4345.0	3203.5
ENSMUSG00000019578	1649.0	1563.0	2063.0	2063.5	1833.5	1467.5
ENSMUSG00000030638	244.0	175.0	776.0	914.5	254.5	236.5
ENSMUSG00000028648	1337.0	1018.0	2004.0	1840.5	1039.0	880.0
ENSMUSG00000046873	840.0	950.0	574.0	844.5	881.5	947.0
ENSMUSG00000056501	152.0	37.0	189.0	11.5	240.5	473.0
ENSMUSG00000015165	10913.0	10035.0	10748.0	9679.5	17863.5	16336.0
ENSMUSG00000014353	579.0	916.0	353.0	792.5	551.0	655.0
ENSMUSG00000019877	1980.0	12287.0	3604.0	18140.0	2042.5	3770.0
ENSMUSG00000038502	2707.0	3233.0	3838.5	7356.5	3402.5	5848.0
ENSMUSG00000053754	1783.0	2538.0	3586.5	4723.5	6352.0	4620.0
ENSMUSG00000026827	2992.0	1161.0	2800.5	488.5	2758.5	1155.0
ENSMUSG00000033943	11723.0	7025.0	4291.0	2598.0	6308.0	4176.5
ENSMUSG00000028047	65.0	128.0	838.0	259.0	122.0	337.5
ENSMUSG00000027357	616.0	233.0	1636.0	714.0	791.5	597.0
ENSMUSG00000089762	285.0	260.0	552.0	446.5	699.5	1186.5
ENSMUSG00000033763	217.0	4252.0	790.5	1318.0	288.0	535.5
ENSMUSG00000030869	2421.0	1546.0	9212.0	4743.5	2971.0	2432.0
ENSMUSG00000103625	282.0	114.0	248.5	161.5	621.5	494.0
ENSMUSG00000005233	1749.0	1232.0	3000.5	659.5	1318.5	1463.0
ENSMUSG00000022044	1.0	8.0	37.0	5827.0	1.0	58.5
ENSMUSG00000027067	10038.0	7609.0	9168.0	6652.5	8911.5	7369.5
ENSMUSG00000021709	1245.0	5409.0	806.5	3086.0	1557.0	3063.5
ENSMUSG00000054611	2957.0	3783.0	3498.5	2168.5	3350.5	4014.0
ENSMUSG00000063406	1178.0	362.0	6956.5	650.5	2007.5	1256.0
ENSMUSG00000030946	57.0	137.0	1232.5	118.5	249.5	135.5
ENSMUSG00000018474	287.0	3364.0	820.5	11574.0	320.0	3029.0
ENSMUSG00000035151	463.0	1179.0	247.5	341.5	263.5	379.5
ENSMUSG00000057177	3142.0	2225.0	3139.0	3654.0	3072.0	2856.0
ENSMUSG00000027180	1463.0	2651.0	856.0	1674.5	905.0	909.0
ENSMUSG00000029319	530.0	468.0	694.0	961.0	503.5	560.0
ENSMUSG00000039781	956.0	644.0	263.0	526.5	429.5	374.0
ENSMUSG00000036617	3247.0	620.0	2160.5	134.0	3254.5	5939.5
ENSMUSG00000040354	10234.0	1574.0	4552.5	1877.5	4441.0	2794.0
ENSMUSG00000090817	521.0	132.0	266.5	386.5	965.5	929.0
ENSMUSG00000060601	1975.0	886.0	1664.0	869.0	1971.5	1207.5
ENSMUSG00000030930	37.0	761.0	513.0	515.5	25.0	1920.0
ENSMUSG00000002617	474.0	576.0	450.5	679.5	471.5	363.5
ENSMUSG00000014402	1390.0	1455.0	3246.0	6213.0	1388.5	1954.0
ENSMUSG00000047821	111.0	38.0	40.0	544.5	102.5	126.5
ENSMUSG00000030117	2029.0	12.0	1898.0	4.0	1415.0	49.0
ENSMUSG00000030701	449.0	16.0	326.0	492.5	255.0	89.5
ENSMUSG00000027650	1687.0	931.0	1313.5	365.0	1368.0	554.0
ENSMUSG00000025817	2466.0	1505.0	7833.0	2233.5	2447.0	2198.0
ENSMUSG00000028093	3801.0	415.0	986.5	202.0	4049.0	365.0
ENSMUSG00000045409	443.0	272.0	343.5	655.0	350.0	480.0
ENSMUSG00000019373	3386.0	1707.0	5551.0	4218.0	3584.0	2759.0
ENSMUSG00000040918	1368.0	789.0	1276.5	203.0	4500.5	4292.5
ENSMUSG00000044709	836.0	363.0	1222.0	1043.0	502.0	563.0
ENSMUSG00000024382	1575.0	629.0	1239.5	645.5	1852.0	1319.0
ENSMUSG00000042408	974.0	543.0	263.5	540.0	507.0	531.5
ENSMUSG00000001323	91.0	294.0	52.5	519.5	149.0	181.5
ENSMUSG00000028018	699.0	508.0	938.5	388.0	568.0	628.0
ENSMUSG00000016477	722.0	1494.0	892.5	635.5	987.5	1116.5
ENSMUSG00000100599	71.0	42.0	1821.0	95.0	69.0	34.0
ENSMUSG00000078923	4506.0	4697.0	5622.0	3985.5	5318.0	5425.0
ENSMUSG00000015002	3242.0	2269.0	2333.5	598.5	1915.5	2306.0
ENSMUSG00000031990	202.0	816.0	744.0	1937.5	166.0	486.5
ENSMUSG00000042804	101.0	715.0	247.5	363.0	54.5	336.5
ENSMUSG00000032688	366.0	2493.0	207.5	129.0	422.0	349.0
ENSMUSG00000064068	1813.0	440.0	2879.5	864.5	1685.0	892.5
ENSMUSG00000045410	240.0	897.0	232.5	483.0	242.5	104.5
ENSMUSG00000026179	1055.0	1880.0	1063.0	1326.0	793.5	463.5
ENSMUSG00000052396	4.0	878.0	112.5	1.0	2.5	41.0
ENSMUSG00000029344	628.0	219.0	591.5	198.5	846.0	840.5
ENSMUSG00000068040	1479.0	3159.0	1247.5	1577.5	1627.0	2742.5
ENSMUSG00000005893	961.0	1277.0	458.0	1267.0	811.0	873.0
ENSMUSG00000017664	906.0	588.0	753.5	975.5	630.5	544.0
ENSMUSG00000021136	498.0	190.0	526.5	136.0	747.0	905.5
ENSMUSG00000039458	1244.0	693.0	406.0	283.5	1761.5	998.5
ENSMUSG00000037820	284.0	1117.0	12.5	32.5	401.5	1256.0
ENSMUSG00000043019	1263.0	1316.0	556.0	1075.0	1402.5	3217.0
ENSMUSG00000047731	993.0	5076.0	1788.0	2258.5	1562.5	3495.5
ENSMUSG00000029994	637.0	864.0	935.0	132.5	687.5	1350.0
ENSMUSG00000015289	784.0	575.0	2601.5	881.5	610.0	456.5
ENSMUSG00000020888	3338.0	1676.0	1739.5	531.5	2603.5	1987.0
ENSMUSG00000044308	5241.0	5805.0	2046.0	3073.5	3841.0	4593.0
ENSMUSG00000104263	244.0	191.0	464.5	209.5	355.5	281.5
ENSMUSG00000020807	218.0	186.0	242.5	523.5	187.5	254.5
ENSMUSG00000026479	614.0	280.0	56.0	30.0	539.0	1254.0
ENSMUSG00000017132	101.0	385.0	98.0	1214.0	119.0	185.0
ENSMUSG00000017667	222.0	1637.0	366.5	1582.0	199.0	548.0
ENSMUSG00000042155	125.0	2032.0	375.5	1096.0	52.0	659.0
ENSMUSG00000013629	10544.0	2607.0	10850.5	1293.5	11949.0	9541.0
ENSMUSG00000006763	819.0	606.0	1059.5	361.5	824.5	429.5
ENSMUSG00000010362	819.0	436.0	759.0	71.5	522.5	99.5
ENSMUSG00000017417	401.0	8.0	10.5	19.5	122.5	1.5
ENSMUSG00000023075	1468.0	597.0	1538.5	3011.5	1839.5	1359.0
ENSMUSG00000055725	204.0	65.0	170.5	578.5	225.5	128.5
ENSMUSG00000029056	888.0	1022.0	569.0	417.0	603.5	698.5
ENSMUSG00000031155	210.0	151.0	12488.5	205.0	608.0	228.5
ENSMUSG00000027200	16.0	1540.0	96.5	859.5	53.0	462.5
ENSMUSG00000031513	399.0	588.0	623.0	1836.0	663.5	628.0
ENSMUSG00000040297	2037.0	3460.0	1222.5	1827.5	1812.0	3273.0
ENSMUSG00000073664	1401.0	1836.0	1038.0	839.5	967.0	1949.5
ENSMUSG00000012609	302.0	338.0	496.5	291.0	313.0	232.5
ENSMUSG00000038369	1236.0	3282.0	1308.0	1780.0	899.5	3521.0
ENSMUSG00000037544	2393.0	1278.0	3082.5	536.5	2450.5	1725.0
ENSMUSG00000001313	405.0	1838.0	1429.5	2434.0	280.5	430.0
ENSMUSG00000003031	743.0	6015.0	781.5	2559.5	500.5	1005.5
ENSMUSG00000035356	42.0	101.0	48.5	54.0	110.5	443.5
ENSMUSG00000002814	735.0	362.0	675.0	304.5	1028.0	783.5
ENSMUSG00000006445	4544.0	695.0	1975.5	21.5	5224.0	4040.0
ENSMUSG00000090626	381.0	117.0	605.5	368.0	438.5	159.5
