ensg	shChd4	shMcrs1	shLuc
ENSMUSG00000028776	483.33333333333326	605.5	1025.5
ENSMUSG00000020542	21.66666666666667	62.5	33.0
ENSMUSG00000072821	6.0	0.5	3.0
ENSMUSG00000004127	791.0	790.0	1121.0
ENSMUSG00000044763	739.6666666666665	551.5	563.5
ENSMUSG00000035601	643.0	367.0	532.5
ENSMUSG00000036086	1161.3333333333333	629.5	1231.0
ENSMUSG00000023904	1111.0	1124.5	660.0
ENSMUSG00000015002	4540.666666666667	4093.0	4042.5
ENSMUSG00000001767	1718.666666666667	585.0	903.5
ENSMUSG00000020658	206.0	132.5	480.5
ENSMUSG00000041782	1612.333333333333	1837.0	3362.0
ENSMUSG00000003299	2821.333333333333	2724.0	2836.5
ENSMUSG00000002767	4879.666666666667	5319.0	5112.5
ENSMUSG00000032563	3521.666666666666	3757.0	2879.0
ENSMUSG00000029486	1361.0	957.0	890.5
ENSMUSG00000028244	194.66666666666663	513.5	387.5
ENSMUSG00000028182	23.66666666666667	0.5	21.0
ENSMUSG00000003380	3925.0	5808.0	4148.0
ENSMUSG00000041406	3696.333333333334	3499.5	6173.0
ENSMUSG00000092048	242.0	271.0	199.0
ENSMUSG00000092162	95.0	271.0	200.5
ENSMUSG00000091468	72.33333333333333	212.5	153.0
ENSMUSG00000079265	13.666666666666664	0.0	38.5
ENSMUSG00000010277	13732.666666666664	12965.0	17540.0
ENSMUSG00000022702	3570.333333333333	4739.0	4226.5
ENSMUSG00000004637	746.3333333333335	722.0	749.0
ENSMUSG00000069135	1063.3333333333333	738.0	961.0
ENSMUSG00000109999	325.0	1.0	402.5
ENSMUSG00000027160	1128.6666666666667	1028.0	1782.0
ENSMUSG00000031821	1824.666666666667	1373.0	1249.0
ENSMUSG00000031669	385.33333333333326	470.0	464.0
ENSMUSG00000027454	1599.333333333333	1560.0	1794.0
ENSMUSG00000031546	2443.0	2368.0	2018.0
ENSMUSG00000020776	533.3333333333334	368.0	367.0
ENSMUSG00000038298	95.66666666666669	19.0	810.0
ENSMUSG00000052456	8647.666666666666	9312.5	6192.0
ENSMUSG00000071470	614.3333333333334	540.5	518.0
ENSMUSG00000020766	9513.333333333334	8488.0	12329.5
ENSMUSG00000027207	869.3333333333335	663.0	1072.5
ENSMUSG00000100708	25.33333333333333	67.5	50.5
ENSMUSG00000031107	513.0	475.0	490.5
ENSMUSG00000002844	3654.666666666666	2832.0	3114.5
ENSMUSG00000020910	610.0	532.0	643.0
ENSMUSG00000028199	943.3333333333335	673.0	922.0
ENSMUSG00000030905	740.6666666666665	1234.0	749.5
ENSMUSG00000055923	410.33333333333326	517.5	340.0
ENSMUSG00000029703	4803.333333333333	7608.5	3526.5
ENSMUSG00000110344	179.33333333333337	181.5	143.0
ENSMUSG00000032244	10090.0	7387.5	9532.5
ENSMUSG00000033319	2642.333333333333	2273.0	2979.0
ENSMUSG00000043683	1585.666666666667	1429.0	1062.5
ENSMUSG00000020038	2693.6666666666665	3395.5	3309.5
ENSMUSG00000068742	803.3333333333335	718.0	903.0
ENSMUSG00000023068	2437.0	2954.0	2333.0
ENSMUSG00000069678	311.6666666666667	199.0	147.0
ENSMUSG00000033623	2780.333333333333	2144.0	2646.5
ENSMUSG00000018537	2636.0	2351.0	2000.0
ENSMUSG00000024805	658.0	529.5	1412.5
ENSMUSG00000025050	1424.0	1034.0	1461.0
ENSMUSG00000023572	1106.0	945.0	1261.0
ENSMUSG00000042182	75.33333333333333	46.5	103.0
ENSMUSG00000048186	82.66666666666667	43.0	168.5
ENSMUSG00000092060	1171.3333333333333	606.0	1594.0
ENSMUSG00000028545	221.66666666666663	104.0	285.0
ENSMUSG00000038214	1929.666666666667	1446.0	1934.0
ENSMUSG00000023764	492.33333333333326	317.0	788.0
ENSMUSG00000084963	98.0	282.0	206.5
ENSMUSG00000048067	1.0	0.0	2.0
ENSMUSG00000021218	31453.66666666667	29737.5	25776.5
ENSMUSG00000015291	1710.333333333333	1471.5	1950.0
ENSMUSG00000038690	4077.333333333334	5480.5	3667.0
ENSMUSG00000050721	498.0	733.5	291.0
ENSMUSG00000015745	156.0	318.5	249.0
ENSMUSG00000021125	58.33333333333334	63.5	63.5
ENSMUSG00000025364	16581.666666666668	10655.0	10518.5
ENSMUSG00000020850	24642.0	17871.0	26083.0
ENSMUSG00000015748	3529.0	3006.5	3119.5
ENSMUSG00000066148	3079.666666666666	2410.0	2429.5
ENSMUSG00000002455	5632.0	3127.5	6761.5
ENSMUSG00000028800	6448.0	3398.5	5941.0
ENSMUSG00000019777	4306.666666666667	3126.5	2481.0
ENSMUSG00000008855	2830.666666666666	2405.5	3158.0
ENSMUSG00000022561	2245.333333333333	2871.5	1675.0
ENSMUSG00000068115	804.6666666666665	500.5	1534.0
ENSMUSG00000026313	1258.0	1074.0	1381.0
ENSMUSG00000031161	2962.333333333333	2591.5	3112.0
ENSMUSG00000004698	52.33333333333334	197.5	151.5
ENSMUSG00000038244	259.0	223.0	245.0
ENSMUSG00000051586	1126.3333333333333	686.0	1265.0
ENSMUSG00000067567	296.0	283.0	253.0
ENSMUSG00000096641	11.333333333333336	0.0	45.5
ENSMUSG00000029407	2628.6666666666665	1348.5	2628.5
ENSMUSG00000007036	736.3333333333335	1021.0	659.5
ENSMUSG00000019779	912.3333333333335	908.0	1475.5
ENSMUSG00000029098	191.33333333333331	171.5	77.0
ENSMUSG00000020777	601.6666666666666	649.5	687.5
ENSMUSG00000070802	92.66666666666669	29.0	41.5
ENSMUSG00000106547	9.666666666666666	0.0	19.5
ENSMUSG00000074211	393.33333333333326	599.0	213.0
ENSMUSG00000024668	893.3333333333335	799.5	723.0
ENSMUSG00000042505	236.66666666666663	210.0	442.0
ENSMUSG00000026154	489.0	583.5	352.0
ENSMUSG00000073771	263.3333333333333	570.0	257.5
ENSMUSG00000050619	240.66666666666663	236.5	295.5
ENSMUSG00000070420	497.66666666666674	683.0	500.0
ENSMUSG00000022228	537.3333333333334	352.0	364.5
ENSMUSG00000061894	342.3333333333333	173.0	153.5
ENSMUSG00000038187	4498.666666666667	3848.0	6173.0
ENSMUSG00000054715	750.3333333333335	925.5	257.0
ENSMUSG00000022614	2266.0	3025.5	1919.5
ENSMUSG00000002279	488.33333333333326	696.5	332.5
ENSMUSG00000027380	48.0	55.5	46.5
ENSMUSG00000106968	58.0	24.0	27.5
ENSMUSG00000052428	1340.0	1326.5	1020.5
ENSMUSG00000038497	362.0	306.5	345.5
ENSMUSG00000006850	1021.0	1187.5	1281.0
ENSMUSG00000052676	761.3333333333335	794.0	608.0
ENSMUSG00000021359	90.0	99.5	60.0
ENSMUSG00000027663	6229.0	7124.5	6577.0
ENSMUSG00000001383	3050.333333333333	2293.5	1597.5
ENSMUSG00000009076	517.0	510.5	552.5
ENSMUSG00000037492	154.33333333333334	118.5	43.5
ENSMUSG00000022123	16.333333333333332	24.5	14.5
ENSMUSG00000028640	1283.3333333333333	620.5	3010.5
ENSMUSG00000044835	121.66666666666669	84.0	111.0
ENSMUSG00000052331	48.66666666666666	44.0	142.0
ENSMUSG00000048307	1107.6666666666667	854.5	863.0
ENSMUSG00000053293	5579.333333333332	6110.5	6073.5
ENSMUSG00000020864	2893.0	2703.0	2824.0
ENSMUSG00000041343	79.66666666666667	88.0	142.5
ENSMUSG00000031931	817.0	572.5	713.0
ENSMUSG00000048796	44.33333333333334	38.5	40.5
ENSMUSG00000037190	123.33333333333331	186.0	85.5
ENSMUSG00000040746	1995.666666666667	2326.0	1561.0
ENSMUSG00000014470	223.0	227.5	369.0
ENSMUSG00000025427	482.33333333333326	248.5	113.5
ENSMUSG00000058761	1717.333333333333	2336.0	1338.5
ENSMUSG00000014074	1462.666666666667	1058.0	1069.0
ENSMUSG00000021890	2463.6666666666665	1974.5	3133.0
ENSMUSG00000022838	1340.6666666666667	1344.0	1638.5
ENSMUSG00000018841	1041.6666666666667	1196.5	1056.5
ENSMUSG00000007646	374.33333333333326	263.0	319.5
ENSMUSG00000059060	158.33333333333334	71.0	147.5
ENSMUSG00000047603	111.33333333333331	40.0	37.0
ENSMUSG00000041258	838.0	819.5	867.5
ENSMUSG00000042097	424.0	253.0	324.5
ENSMUSG00000037411	1406.333333333333	1331.5	1953.0
ENSMUSG00000035560	69.66666666666667	13.0	56.5
ENSMUSG00000049864	15.666666666666664	39.5	347.5
ENSMUSG00000035704	386.0	449.0	338.5
ENSMUSG00000032059	1393.333333333333	2128.0	1299.0
ENSMUSG00000073792	360.33333333333326	332.0	294.5
ENSMUSG00000020218	16.0	2.5	62.5
ENSMUSG00000097118	429.33333333333326	774.5	157.0
ENSMUSG00000015087	2345.0	1557.0	2293.0
ENSMUSG00000035595	57.0	176.0	21.5
ENSMUSG00000022621	162.33333333333334	213.5	85.0
ENSMUSG00000022827	753.0	835.0	677.5
ENSMUSG00000026220	25.0	12.0	67.0
ENSMUSG00000040938	90.66666666666669	46.5	101.5
ENSMUSG00000044367	185.0	246.5	54.0
ENSMUSG00000027342	8925.333333333334	5296.5	9829.5
ENSMUSG00000061436	825.0	832.0	1255.0
ENSMUSG00000008730	1649.333333333333	1410.0	1340.0
ENSMUSG00000001151	2802.666666666666	1924.5	3530.5
ENSMUSG00000021140	1227.6666666666667	1529.5	2005.0
ENSMUSG00000063439	116.33333333333331	188.5	59.0
ENSMUSG00000001039	930.6666666666665	1313.0	564.5
ENSMUSG00000020444	2212.333333333333	3410.0	1421.5
ENSMUSG00000073409	102.33333333333331	53.0	298.0
ENSMUSG00000057147	2829.666666666666	2913.5	2799.5
ENSMUSG00000020657	638.3333333333334	625.0	960.5
ENSMUSG00000070972	247.0	353.5	304.5
ENSMUSG00000027166	630.0	809.5	927.0
ENSMUSG00000038009	34.333333333333336	18.5	35.0
ENSMUSG00000035078	2885.0	3463.0	2637.5
ENSMUSG00000039431	941.3333333333335	794.0	1343.0
ENSMUSG00000021987	636.0	471.5	573.5
ENSMUSG00000018401	2100.0	2789.5	1591.0
ENSMUSG00000034354	3659.0	4439.0	4704.0
ENSMUSG00000050052	477.66666666666674	348.5	511.0
ENSMUSG00000015214	299.0	134.5	546.0
ENSMUSG00000010755	4213.333333333333	2833.5	2910.5
ENSMUSG00000027048	2.6666666666666665	4.5	34.5
ENSMUSG00000049760	1359.3333333333333	915.5	711.0
ENSMUSG00000026017	135.33333333333334	125.5	210.0
ENSMUSG00000040563	183.0	94.0	98.0
ENSMUSG00000035835	74.0	93.0	105.5
ENSMUSG00000028970	1693.333333333333	2919.5	2947.5
ENSMUSG00000041261	71.0	67.0	91.5
ENSMUSG00000024177	2346.333333333333	3267.0	1255.5
ENSMUSG00000012017	554.0	840.5	582.5
ENSMUSG00000038188	27.33333333333333	5.5	40.5
ENSMUSG00000027562	16911.666666666668	17042.5	6840.0
ENSMUSG00000028972	12.333333333333336	0.5	41.0
ENSMUSG00000000805	794.0	203.5	582.0
ENSMUSG00000062070	63067.66666666666	46517.0	79913.5
ENSMUSG00000047466	1406.333333333333	1831.0	1905.5
ENSMUSG00000098905	145.33333333333334	58.0	41.0
ENSMUSG00000040242	1745.0	2602.0	3130.0
ENSMUSG00000040648	4991.333333333333	5462.5	5400.0
ENSMUSG00000091780	486.66666666666674	1819.0	251.0
ENSMUSG00000033526	648.0	831.5	1186.5
ENSMUSG00000036553	168.33333333333334	204.0	686.0
ENSMUSG00000043067	1701.666666666667	1254.5	1908.5
ENSMUSG00000043671	550.3333333333334	382.0	497.5
ENSMUSG00000045205	493.33333333333326	287.5	276.0
ENSMUSG00000078622	1276.3333333333333	855.5	903.5
ENSMUSG00000039963	169.66666666666666	46.5	97.0
ENSMUSG00000027671	8968.666666666666	9153.0	9032.5
ENSMUSG00000041607	146.33333333333334	81.0	330.5
ENSMUSG00000038175	136.33333333333334	64.0	165.0
ENSMUSG00000025027	7152.333333333332	5947.0	8129.5
ENSMUSG00000037005	91.33333333333331	234.0	73.0
ENSMUSG00000022401	816.3333333333335	759.5	1012.0
ENSMUSG00000013858	3864.0	4844.0	4670.0
ENSMUSG00000036372	1757.666666666667	2929.0	1582.5
ENSMUSG00000070394	520.0	397.0	492.5
ENSMUSG00000072571	13.333333333333336	11.5	6.0
ENSMUSG00000048572	18.666666666666668	25.5	78.0
ENSMUSG00000046675	289.3333333333333	441.0	384.5
ENSMUSG00000024766	1723.0	1323.5	1985.0
ENSMUSG00000087303	81.66666666666667	113.0	73.5
ENSMUSG00000040429	198.0	184.5	221.5
ENSMUSG00000053178	68.0	91.0	19.0
ENSMUSG00000093846	328.6666666666667	803.5	599.5
ENSMUSG00000046994	1220.0	3133.0	2169.5
ENSMUSG00000091924	0.0	0.0	0.0
ENSMUSG00000046130	0.0	0.0	0.0
ENSMUSG00000022420	409.66666666666674	343.0	218.5
ENSMUSG00000079344	0.0	0.0	286.0
ENSMUSG00000046337	262.0	169.5	321.0
ENSMUSG00000074011	11.0	0.5	11.5
ENSMUSG00000038521	138.0	24.0	228.0
ENSMUSG00000036214	330.3333333333333	101.5	193.0
ENSMUSG00000097277	39.0	40.0	32.0
ENSMUSG00000030881	1449.666666666667	2132.0	1131.5
ENSMUSG00000050102	101.0	291.5	213.0
ENSMUSG00000050933	65.33333333333333	191.0	139.5
ENSMUSG00000045417	65.0	189.0	138.0
ENSMUSG00000062165	66.33333333333333	192.5	141.0
ENSMUSG00000040462	617.6666666666666	357.5	698.0
ENSMUSG00000031898	7.0	4.0	62.0
ENSMUSG00000025001	15912.333333333336	11466.0	8192.0
ENSMUSG00000032115	4168.0	2312.5	6701.0
ENSMUSG00000034911	6.333333333333332	0.5	10.0
ENSMUSG00000084989	62.33333333333334	23.0	40.0
ENSMUSG00000058755	8.666666666666666	2.0	52.5
ENSMUSG00000027287	1017.6666666666665	673.0	689.0
ENSMUSG00000064202	42.0	81.0	66.0
ENSMUSG00000024826	3968.0	3701.5	3941.0
ENSMUSG00000021221	30.33333333333333	38.5	102.0
ENSMUSG00000030584	412.0	320.5	489.5
ENSMUSG00000079484	26.0	11.0	24.5
ENSMUSG00000017837	1305.6666666666667	1493.5	1113.5
ENSMUSG00000021772	128.33333333333334	124.5	120.5
ENSMUSG00000002395	3469.666666666666	4675.0	2174.5
ENSMUSG00000035105	2209.333333333333	462.0	2263.0
ENSMUSG00000058709	2476.6666666666665	3658.5	2225.5
ENSMUSG00000031987	1595.666666666667	837.0	1900.5
ENSMUSG00000026167	45.66666666666666	153.5	18.5
ENSMUSG00000022996	9.333333333333334	14.5	29.0
ENSMUSG00000032590	2134.0	2169.5	2130.5
ENSMUSG00000062649	0.0	0.0	0.0
ENSMUSG00000024056	1132.6666666666667	677.0	819.5
ENSMUSG00000003062	1469.0	1623.5	1983.0
ENSMUSG00000031139	682.6666666666666	376.5	373.0
ENSMUSG00000022707	713.6666666666665	721.5	622.5
ENSMUSG00000039349	128.66666666666666	71.5	145.0
ENSMUSG00000096488	77.33333333333333	105.5	95.0
ENSMUSG00000072693	8.0	0.0	0.0
ENSMUSG00000093985	149.66666666666666	164.0	61.0
ENSMUSG00000021273	5378.666666666667	6886.0	5092.5
ENSMUSG00000061028	1422.0	1512.5	1566.5
ENSMUSG00000005078	504.0	472.5	581.0
ENSMUSG00000021965	1485.333333333333	1202.0	1527.5
ENSMUSG00000020492	813.3333333333335	921.0	689.0
ENSMUSG00000058670	57.0	0.0	0.0
ENSMUSG00000050973	531.6666666666666	559.0	427.5
ENSMUSG00000037993	3126.666666666666	1511.0	3158.0
ENSMUSG00000038811	24.66666666666667	13.5	8.0
ENSMUSG00000029663	0.0	0.0	0.0
ENSMUSG00000047428	33.333333333333336	83.0	45.0
ENSMUSG00000020946	2014.666666666667	2146.5	2410.5
ENSMUSG00000030986	2130.0	1707.0	3351.5
ENSMUSG00000040620	1515.333333333333	1174.5	1162.5
ENSMUSG00000006019	864.0	644.5	588.0
ENSMUSG00000027655	1326.6666666666667	1314.5	1553.5
ENSMUSG00000027770	6746.0	6179.0	4333.5
ENSMUSG00000029480	1908.333333333333	1868.5	2433.0
ENSMUSG00000034432	2220.6666666666665	2982.5	2130.0
ENSMUSG00000073616	851.6666666666665	675.0	535.0
ENSMUSG00000027206	3798.666666666666	2100.5	1277.0
ENSMUSG00000019373	3276.333333333333	2386.0	2766.5
ENSMUSG00000019494	4738.333333333333	4157.5	3496.5
ENSMUSG00000035297	6967.333333333332	7129.0	4821.0
ENSMUSG00000025917	4961.333333333333	6384.5	5623.5
ENSMUSG00000022125	847.6666666666665	634.0	645.0
ENSMUSG00000015668	666.0	842.5	412.0
ENSMUSG00000034926	11198.0	16616.0	11811.5
ENSMUSG00000017146	1759.666666666667	905.5	1294.5
ENSMUSG00000041147	1760.666666666667	1276.5	1307.0
ENSMUSG00000001588	312.6666666666667	142.0	1405.0
ENSMUSG00000049076	1266.0	906.0	1033.5
ENSMUSG00000029033	864.3333333333335	962.5	846.5
ENSMUSG00000097038	20.33333333333333	22.5	8.0
ENSMUSG00000096926	17.666666666666668	11.5	3.0
ENSMUSG00000029505	5733.0	6282.0	9277.5
ENSMUSG00000097173	91.33333333333331	131.5	74.0
ENSMUSG00000079547	54.66666666666666	4.5	37.0
ENSMUSG00000024830	298.0	185.5	185.0
ENSMUSG00000051860	2.333333333333333	0.0	17.0
ENSMUSG00000031160	1050.6666666666667	770.5	590.0
ENSMUSG00000022721	1932.666666666667	2198.0	1619.0
ENSMUSG00000029761	3589.666666666666	2640.0	2785.5
ENSMUSG00000047888	1277.3333333333333	1128.0	1041.5
ENSMUSG00000030772	83.66666666666667	34.5	144.0
ENSMUSG00000019647	946.3333333333335	1273.5	385.5
ENSMUSG00000097328	66.66666666666667	29.5	46.0
ENSMUSG00000066760	290.0	253.5	148.5
ENSMUSG00000050395	20.33333333333333	42.5	7.0
ENSMUSG00000042308	2853.0	2557.0	3479.5
ENSMUSG00000038384	1067.0	599.5	962.5
ENSMUSG00000040964	372.0	308.0	615.5
ENSMUSG00000090059	0.0	0.0	0.0
ENSMUSG00000020752	1162.6666666666667	1008.5	860.5
ENSMUSG00000091387	39.66666666666666	19.5	25.5
ENSMUSG00000016409	608.6666666666666	408.0	512.0
ENSMUSG00000031411	0.6666666666666666	0.5	607.0
ENSMUSG00000014599	557.3333333333334	540.5	441.5
ENSMUSG00000027845	441.33333333333326	516.5	444.5
ENSMUSG00000026648	147.33333333333334	100.5	216.0
ENSMUSG00000032431	2408.333333333333	2044.0	1575.0
ENSMUSG00000030443	62.33333333333334	29.5	20.5
ENSMUSG00000055633	493.66666666666674	443.5	385.0
ENSMUSG00000056413	1543.333333333333	2807.5	780.0
ENSMUSG00000020709	55.33333333333334	17.0	43.5
ENSMUSG00000038957	3719.666666666666	5508.5	3066.5
ENSMUSG00000036270	3697.333333333334	2847.5	4957.5
ENSMUSG00000018821	2379.6666666666665	3782.0	2009.0
ENSMUSG00000052632	521.3333333333334	374.5	498.0
ENSMUSG00000036995	318.6666666666667	605.0	236.5
ENSMUSG00000068284	566.6666666666666	330.0	367.0
ENSMUSG00000085054	3.6666666666666665	21.5	6.5
ENSMUSG00000043932	84.33333333333333	242.0	176.0
ENSMUSG00000053329	889.3333333333335	675.0	755.5
ENSMUSG00000089997	2.6666666666666665	0.0	2.5
ENSMUSG00000039629	23.0	16.0	30.5
ENSMUSG00000021280	35.333333333333336	38.5	31.0
ENSMUSG00000027787	9352.0	7158.0	9911.0
ENSMUSG00000095928	1241.0	1350.0	1105.0
ENSMUSG00000068252	18.33333333333333	0.5	12.5
ENSMUSG00000050671	103.0	154.0	228.5
ENSMUSG00000074766	83.66666666666667	207.0	115.0
ENSMUSG00000024911	854.6666666666665	824.0	753.5
ENSMUSG00000102312	16.0	59.5	0.0
ENSMUSG00000054934	140.0	326.0	107.5
ENSMUSG00000031971	285.3333333333333	234.5	258.5
ENSMUSG00000034663	406.33333333333326	292.5	352.5
ENSMUSG00000010066	15.333333333333336	5.5	47.5
ENSMUSG00000040118	1936.333333333333	2528.5	1641.0
ENSMUSG00000040712	363.33333333333326	333.0	131.0
ENSMUSG00000037257	1257.6666666666667	1028.5	1489.0
ENSMUSG00000027971	160.33333333333334	440.0	325.0
ENSMUSG00000029392	647.3333333333334	404.5	768.5
ENSMUSG00000024038	2996.666666666666	2560.0	3867.5
ENSMUSG00000024099	7944.0	11152.0	9219.0
ENSMUSG00000037916	7033.666666666668	7475.5	5260.5
ENSMUSG00000003134	407.33333333333326	529.0	589.0
ENSMUSG00000022186	2688.0	3073.5	2143.5
ENSMUSG00000037572	3055.333333333333	2500.5	2798.5
ENSMUSG00000000544	1993.333333333333	1124.5	1744.0
ENSMUSG00000037885	1650.666666666667	1750.5	2533.0
ENSMUSG00000057228	34.666666666666664	9.0	37.0
ENSMUSG00000027761	746.0	101.0	369.5
ENSMUSG00000020687	2038.666666666667	1752.0	1083.0
ENSMUSG00000066149	2014.333333333333	3222.0	1371.0
ENSMUSG00000024370	4671.666666666667	4296.0	4665.5
ENSMUSG00000006398	14829.0	18687.5	12340.5
ENSMUSG00000095483	59.0	171.0	124.5
ENSMUSG00000096229	593.3333333333334	170.0	123.0
ENSMUSG00000096220	719.0	757.5	985.0
ENSMUSG00000018433	3164.333333333333	2048.0	3024.5
ENSMUSG00000061458	2970.333333333333	2365.0	2930.0
ENSMUSG00000033099	1682.333333333333	1805.0	1297.5
ENSMUSG00000049670	747.0	524.5	794.5
ENSMUSG00000029049	19.33333333333333	10.0	13.5
ENSMUSG00000045257	147.33333333333334	118.0	329.5
ENSMUSG00000022708	217.33333333333331	166.5	421.5
ENSMUSG00000046962	1350.6666666666667	1591.0	1522.0
ENSMUSG00000050714	292.3333333333333	248.0	208.5
ENSMUSG00000056459	381.33333333333326	418.0	509.0
ENSMUSG00000046367	24.66666666666667	11.5	52.0
ENSMUSG00000024347	15.0	11.0	25.0
ENSMUSG00000031154	4454.333333333333	4724.5	4821.5
ENSMUSG00000036990	4765.333333333333	6184.5	5551.5
ENSMUSG00000041161	309.6666666666667	290.5	280.0
ENSMUSG00000043415	573.6666666666666	193.0	426.5
ENSMUSG00000047454	2690.333333333333	2771.5	3590.0
ENSMUSG00000028878	1134.6666666666667	1034.0	1219.5
ENSMUSG00000031696	9540.333333333334	5693.0	5958.0
ENSMUSG00000031479	2116.6666666666665	2115.5	2169.5
ENSMUSG00000027291	873.3333333333335	649.5	1049.0
ENSMUSG00000067771	13.333333333333336	5.0	56.5
ENSMUSG00000092166	42.0	0.0	20.0
ENSMUSG00000038170	1017.0	1069.5	1624.5
ENSMUSG00000034994	107662.66666666669	54448.0	156984.5
ENSMUSG00000053441	102.66666666666669	66.5	169.0
ENSMUSG00000068099	2.0	3.0	2.5
ENSMUSG00000097624	31.66666666666667	14.0	43.5
ENSMUSG00000031585	2907.0	2534.0	2585.5
ENSMUSG00000109901	754.6666666666665	612.0	732.5
ENSMUSG00000028291	5512.666666666668	8060.5	3193.5
ENSMUSG00000023075	1291.3333333333333	1246.5	2558.0
ENSMUSG00000026411	1741.333333333333	2382.5	1447.5
ENSMUSG00000066150	1554.666666666667	1274.0	1175.0
ENSMUSG00000066152	271.3333333333333	332.5	169.0
ENSMUSG00000051146	144.66666666666666	181.5	102.0
ENSMUSG00000046447	175.0	120.5	154.5
ENSMUSG00000028189	514.3333333333334	500.5	834.0
ENSMUSG00000031337	109.66666666666669	36.0	90.0
ENSMUSG00000021680	17.666666666666668	5.5	13.0
ENSMUSG00000066456	157.33333333333334	95.0	251.0
ENSMUSG00000003038	5141.333333333333	3471.5	5192.5
ENSMUSG00000040681	26066.33333333333	17867.0	32377.5
ENSMUSG00000042331	1208.0	1819.5	2462.5
ENSMUSG00000045414	983.3333333333335	1242.5	997.5
ENSMUSG00000024610	176.33333333333337	103.0	650.0
ENSMUSG00000095658	0.0	0.0	0.0
ENSMUSG00000037349	290.3333333333333	126.0	261.0
ENSMUSG00000031754	7050.0	10842.0	8568.0
ENSMUSG00000003955	3333.333333333333	2424.0	2512.5
ENSMUSG00000019909	51.66666666666666	131.5	72.0
ENSMUSG00000099843	30.0	62.5	54.5
ENSMUSG00000057697	13.333333333333336	6.0	12.0
ENSMUSG00000017204	24.66666666666667	6.5	31.5
ENSMUSG00000022575	115.66666666666669	60.0	116.0
ENSMUSG00000078808	22.33333333333333	41.0	15.5
ENSMUSG00000039285	1346.0	1469.0	1918.5
ENSMUSG00000027984	2402.6666666666665	1788.0	3156.0
ENSMUSG00000015016	782.0	724.5	655.0
ENSMUSG00000035311	1260.0	757.5	984.0
ENSMUSG00000097655	30.66666666666667	86.5	61.5
ENSMUSG00000097904	9.333333333333334	6.0	12.0
ENSMUSG00000097659	801.3333333333335	501.0	1128.0
ENSMUSG00000097367	96.66666666666669	144.5	0.0
ENSMUSG00000029287	217.33333333333331	253.5	140.0
ENSMUSG00000032440	462.66666666666674	574.0	499.5
ENSMUSG00000007613	907.0	920.0	704.5
ENSMUSG00000042248	0.3333333333333333	0.5	0.5
ENSMUSG00000063362	762.3333333333335	594.0	520.5
ENSMUSG00000025003	169.66666666666666	0.0	0.0
ENSMUSG00000039887	345.33333333333326	227.5	297.5
ENSMUSG00000072919	64.33333333333333	17.0	59.5
ENSMUSG00000060427	276.0	311.0	168.5
ENSMUSG00000054648	218.0	233.5	96.5
ENSMUSG00000043333	38.0	10.5	51.0
ENSMUSG00000097878	58.0	8.5	52.5
ENSMUSG00000023944	188924.66666666663	63636.0	221616.0
ENSMUSG00000041624	1458.666666666667	1750.0	1467.0
ENSMUSG00000041408	10604.666666666666	8806.0	9558.5
ENSMUSG00000022075	719.3333333333335	690.0	500.5
ENSMUSG00000021589	600.3333333333334	763.5	411.5
